Student_ID,Fathers Name,Mothers Name,Family Name,Father_Education,Mother_Education,Father_Occupation,Mother_Occupation,Annual_Household_Income(NGN),Household_Size,Involvement_in_Kids_Education
4d3485c5c5c14eb4b27b3d901a16342c,Adewale,Talatu,Ola,Primary,Primary,Civil Servant,Unemployed,"Above 600,000",6,Very Involved
ce3714af99b44350af2b99b4d9acd158,Akachi,Ijeoma,Hamisu,None,Tertiary,Civil Servant,Civil Servant,"Below 200,000",5,Slightly involved
90e0f4a0fbdd49338bd58bf61efd76e9,Ahmadu,Yejide,Amadi,Primary,Tertiary,Nurse,Civil Servant,"Above 600,000",3,Always busy
8861fe1858e248888a8381bec85aca46,Akuchi,Adisa,Inyene,Secondary,Tertiary,Trader,Trader,"400,000-600,000",6,Involved
11a726095edd4bbfa95976636daa2e68,Ola,Adanna,Chinweike,Tertiary,None,Trader,Trader,"400,000-600,000",2,Slightly involved
033d2bce575a4d2ca5c5650c8186a576,Kelechi,Chijindum,Chika,Secondary,None,Teacher,Farmer,"Below 200,000",2,Involved
7d7ddbedd284476cab88f83dd97dc9cd,Tochukwu,Aisha,Adedayo,Secondary,Primary,Unemployed,Farmer,"400,000-600,000",3,Very Involved
5cb85aedf5f64c97aefb63b11b049863,Enyinnaya,Yewande,Azubuike,Tertiary,Tertiary,Doctor,Unemployed,"200,000-400,000",5,Very Involved
75b17a55d4264982a43e4288a2b5b498,Chima,Ayodele,Chibuzo,Tertiary,Tertiary,Doctor,Teacher,"400,000-600,000",4,Slightly involved
2d174fc96f7c45eaa72a6d8eb5122df8,Ibrahim,Bose,Uzoma,Secondary,Secondary,Doctor,Nurse,"Above 600,000",2,Involved
a6846099f7294951859131d2bbda0242,Abdullahi,Abeni,Okechukwu,Tertiary,None,Doctor,Civil Servant,"400,000-600,000",3,Very Involved
eb6c1016cee644d09dac6e8345241ea6,Opeyemi,Taiwo,Adisa,Secondary,Secondary,Farmer,Engineer,"Below 200,000",5,Involved
7701f7bb7bc64e1f864ee6e389c5b31a,Musa,Chidiebele,Okechukwu,Primary,Secondary,Unemployed,Unemployed,"Above 600,000",4,Involved
97ac6aa8bb2448a3936357b66f81cf4f,Adegoke,Nkiru,Nnamdi,Primary,Primary,Civil Servant,Unemployed,"200,000-400,000",4,Very Involved
3ed8c56cda094fa092828d8044b591f7,Tochukwu,Kyauta,Chijioke,Secondary,None,Doctor,Nurse,"Below 200,000",6,Slightly involved
4767d76c162f4a24af43613cd4aac9a3,Aminu,Otobong,Rabiu,None,None,Farmer,Farmer,"Above 600,000",5,Involved
c01f36bf3e6d458bb367c28de1b294de,Ademola,Nkechi,Kehinde,Secondary,Secondary,Doctor,Unemployed,"200,000-400,000",3,Always busy
ab0e664e9c3e42d591e1aa9676f72255,Olanrewaju,Chidiebere,Dayo,None,Secondary,Doctor,Doctor,"400,000-600,000",2,Very Involved
7e8adee707584201961e16d16105716b,Ola,Ugochi,Ɗanladi,Primary,Secondary,Trader,Farmer,"200,000-400,000",2,Always busy
7cd0129d2e8d4e87933420e6d9d80b8d,Onyekachukwu,Hafsat,Ime,Tertiary,Tertiary,Teacher,Engineer,"Above 600,000",4,Involved
4223623bcc3e4dde9ad5cf06364d7c87,Temitope,Olamide,Olusola,Tertiary,Secondary,Civil Servant,Teacher,"200,000-400,000",4,Slightly involved
989d9d4ae15c46668797b2c957207246,Kayode,Uduak,Temitope,None,Secondary,Nurse,Engineer,"Below 200,000",5,Involved
8e48522346b94991a14eb70db380c73a,Tochukwu,Uduak,Babajide,Secondary,Primary,Unemployed,Civil Servant,"400,000-600,000",6,Always busy
30e912f2f2b44abf8441aefd0299436a,Chidiebube,Onyinye,Onyeka,Primary,Primary,Nurse,Teacher,"400,000-600,000",2,Always busy
680bac63b8564035bdc9829015eabb27,Chisom,Chinwe,Ayuba,Primary,None,Trader,Civil Servant,"Above 600,000",5,Always busy
3d85de89c21744298e2007247d137018,Kehinde,Oluwaseyi,Dayo,Primary,Secondary,Farmer,Doctor,"400,000-600,000",2,Very Involved
b63b4dc3a5594463b9e13ceab0cbc61f,Olabode,Uduak,Chidubem,None,Secondary,Farmer,Civil Servant,"200,000-400,000",2,Very Involved
046a0df5cafd4613b2bb912d7da67785,Adebayo,Chidinma,Lanre,Tertiary,None,Unemployed,Nurse,"200,000-400,000",5,Involved
6786d50638ba4abc8b5305e517d2582e,Onyeka,Aisha,Ufuoma,Secondary,Primary,Teacher,Doctor,"200,000-400,000",4,Always busy
a9f948b24e6344bbbe493f43b118f68d,Ime,Talatu,Ayomide,Primary,Secondary,Nurse,Nurse,"Below 200,000",6,Always busy
8db06746792749739e781fd794e0d3ba,Olukayode,Chioma,Oni,Secondary,None,Nurse,Civil Servant,"Below 200,000",3,Slightly involved
ff233d5f6ced415d98007c0287ea7ff5,Olukayode,Nkiru,Adebowale,Secondary,None,Nurse,Nurse,"200,000-400,000",5,Always busy
5a10412954ae4d1b8ce6424dbef59fe6,Ekundayo,Nkiruka,Akuchi,Primary,Tertiary,Farmer,Teacher,"200,000-400,000",5,Involved
4e7ed827455a4762b428a656b3ee4d3b,Babatunde,Obi,Enitan,None,Secondary,Doctor,Unemployed,"200,000-400,000",3,Always busy
b8a6171f1ee34dc4bb048a8b405bfdc9,Chimezie,Oni,Adebowale,Tertiary,Tertiary,Civil Servant,Teacher,"Above 600,000",3,Slightly involved
be2d740a1e9b43bc90c7c006314d3441,Olalekan,Amara,Chibueze,Primary,None,Nurse,Civil Servant,"Above 600,000",5,Always busy
b0ae8f08c31e4bbcb36cb62b892e6161,Olabode,Ogochukwu,Ejiro,Tertiary,Tertiary,Engineer,Farmer,"400,000-600,000",6,Always busy
bd1531c837644bdab108d4482f65fafa,Efe,Nkechinyere,Olamilekan,Tertiary,Tertiary,Farmer,Teacher,"Above 600,000",3,Very Involved
96ef2ad6b97e470386c8adfe7bf47042,Adewale,Iyabo,Alhaji,Primary,Primary,Engineer,Engineer,"Above 600,000",4,Involved
98c7472a864e4a13829cfc0cfa02eaec,Ade,Inyene,Olu,Secondary,Primary,Farmer,Teacher,"Above 600,000",6,Always busy
d52721e719bc443ebb02bebb48729a4d,Chibuzo,Uduak,Chimezie,None,Primary,Engineer,Farmer,"Above 600,000",4,Very Involved
5c62b3a23a3c463e8bd6cee631b1b099,Kehinde,Oghenero,Umar,Secondary,Secondary,Engineer,Farmer,"Above 600,000",5,Always busy
b540b30e039f4a258d6168bd2defe193,Abubakar,Hafsat,Akachi,Tertiary,Tertiary,Farmer,Doctor,"200,000-400,000",4,Always busy
0ba6eab94639447ba067bdac88bd13d1,Chidike,Chi,Okorie,None,Primary,Trader,Farmer,"200,000-400,000",2,Very Involved
4ac9778d8da84ee48df56ac6f96b648a,Obinna,Kehinde,Olufemi,None,Primary,Teacher,Civil Servant,"200,000-400,000",4,Involved
a34b6cf620534a42b1afdb65b289f224,Folami,Dayo,Chidiebube,None,Primary,Engineer,Nurse,"400,000-600,000",4,Slightly involved
1a432f0a7daa49f080b6fce2de53790a,Eseoghene,Onyeka,Chukwuebuka,Secondary,Primary,Civil Servant,Nurse,"Below 200,000",4,Slightly involved
48ca765192f54f7b8323d342df6a8f93,Enitan,Oluwafunmilayo,Usman,Primary,Secondary,Farmer,Trader,"400,000-600,000",4,Always busy
5738811d70c2403fba8d03aa782a65e0,Segun,Abiodun,Okeke,None,None,Unemployed,Teacher,"Below 200,000",6,Very Involved
40a26c600d274659b72ada9b2f32751e,Olusola,Ifunanya,Folami,Secondary,None,Civil Servant,Teacher,"Above 600,000",5,Always busy
1d34d08e7a4c45d49c99e04cf0e98b3b,Haruna,Oluwafunmilayo,Chiemeka,None,Primary,Trader,Nurse,"400,000-600,000",4,Involved
7de31a516694434390ba58e3d2762bdc,Chuks,Chijindum,Itoro,Secondary,Secondary,Civil Servant,Nurse,"Above 600,000",3,Always busy
afbb411aa1234a8c93b7a88612f70c97,Chibuzo,Olusola,Chuks,Secondary,Secondary,Nurse,Doctor,"Above 600,000",5,Always busy
cfa701cd2631400ba6d794d30db95301,Okeke,Chiemeka,Ebuka,None,Secondary,Trader,Civil Servant,"200,000-400,000",4,Very Involved
15ce6a664dc84a1eb2f9e5fa90164161,Ndidi,Ndidi,Oghenero,Tertiary,Tertiary,Nurse,Trader,"200,000-400,000",4,Slightly involved
8edddfcd1e524770bf897142fe716b14,Ayotunde,Dada,Ndubuisi,Primary,Secondary,Teacher,Teacher,"400,000-600,000",2,Slightly involved
989bc4da9b37422baa8a616fc3b290d0,Kelechi,Idowu,Ikechukwu,Secondary,Tertiary,Doctor,Farmer,"400,000-600,000",2,Slightly involved
c693da1139c641ca9e50aa42ca6dfda1,Temitope,Amarachi,Onyeka,Secondary,None,Civil Servant,Engineer,"Above 600,000",6,Very Involved
e893be3d73544a6fa160745985c7504b,Kehinde,Oghenekaro,Abdullahi,None,Secondary,Trader,Engineer,"Above 600,000",4,Involved
96a9954fdc3341f98c1f55ab715629ee,Adetokunbo,Ogechukwukamma,Uduakobong,Tertiary,None,Unemployed,Teacher,"Below 200,000",3,Involved
9191b3634e2d4645adc7cac7fd72b050,Balarabe,Chidiebere,Lawali,Primary,None,Unemployed,Engineer,"Below 200,000",3,Very Involved
f5c9b0479c1045728f6b40d09efba58b,Uzoma,Ife,Muhammadu,Primary,Secondary,Trader,Nurse,"Below 200,000",2,Always busy
c342bd2bf295456e99675f06bd767e35,Oghenekaro,Yetunde,Uduak,Primary,Primary,Civil Servant,Nurse,"Below 200,000",2,Slightly involved
43bfd93136054f54a021c0ca3531968d,Ejiro,Chijindum,Ekundayo,Secondary,None,Engineer,Engineer,"Above 600,000",6,Very Involved
3d67cde9283444c094c8b3b4a911d192,Enitan,Akachi,Amadi,None,Primary,Doctor,Trader,"Above 600,000",6,Slightly involved
2812859a1337439e8d4f5d272c7f0b79,Ndidi,Chinenye,Aliyu,Primary,Primary,Teacher,Civil Servant,"200,000-400,000",4,Slightly involved
b07aa066735445eaa8949b8d00af5b3a,Ɗanjuma,Adedayo,Eseoghene,None,Primary,Civil Servant,Unemployed,"200,000-400,000",6,Very Involved
085b15fb4a8f4810b84c2f29980402a2,Adebowale,Kehinde,Ogochukwu,Tertiary,Secondary,Trader,Civil Servant,"400,000-600,000",5,Always busy
48603b32b4fb4eb989c13de73b4206c5,Ayo,Ayotunde,Olamide,None,Primary,Unemployed,Nurse,"Below 200,000",4,Slightly involved
1238d630743b45a29c0f2fcfb3f6fe0d,Oyibo,Mojisola,Aliyu,Secondary,None,Trader,Engineer,"Below 200,000",2,Slightly involved
43b9da13ec854f37bbc1a987aff8754d,Kayin,Chinasa,Olusegun,None,Primary,Doctor,Trader,"200,000-400,000",3,Very Involved
96fc734da0034d288a8f3653c9af18f8,Adeola,Ife,Eniola,Tertiary,Tertiary,Farmer,Trader,"400,000-600,000",2,Always busy
32a447b2ef04457d8dccc33aa9434aa0,Efemena,Ekenedilichukwu,Uduak,None,None,Doctor,Teacher,"Below 200,000",5,Very Involved
398d1ca68b6840b59d61fac36cd5e859,Chidiebere,Monifa,Chinweuba,Secondary,Tertiary,Teacher,Teacher,"200,000-400,000",4,Slightly involved
44007d5ae88d4719a6242b40a5cb63a2,Mamman,Dayo,Umukoro,Primary,Secondary,Unemployed,Farmer,"Above 600,000",6,Involved
0f44704f12474a4ea46998e8d39e198b,Chidi,Ekene,Enitan,Primary,Tertiary,Civil Servant,Engineer,"Above 600,000",2,Involved
9854ce4e4ebf45c38ae9b4a72a79ea68,Kyauta,Adedayo,Umukoro,Secondary,None,Engineer,Trader,"Below 200,000",2,Slightly involved
ebd3461691b74d8e93016989bfbbb17f,Oghenekevwe,Emem,Mamman,None,None,Trader,Nurse,"400,000-600,000",3,Involved
77fc97031fd54423b06c5c5649e2623d,Folami,Abimbola,Aminu,None,Primary,Teacher,Teacher,"200,000-400,000",2,Always busy
670acc5cb3214f218dd8eb85b04d3376,Okoro,Efemena,Uduak,None,None,Unemployed,Farmer,"400,000-600,000",2,Slightly involved
8a3c3b5e801e41da85b1ed25f1533ae8,Olabode,Eniola,Kelechi,None,Secondary,Unemployed,Unemployed,"Above 600,000",5,Involved
9918ee4614974658b010f7197e695d0d,Chuks,Oyibo,Olalekan,Tertiary,Tertiary,Farmer,Teacher,"Above 600,000",2,Involved
bc0a6a5d6e994e3ea3b137fc0a3450fc,Uzochi,Alaba,Tunde,Secondary,Secondary,Engineer,Engineer,"200,000-400,000",2,Very Involved
069f14f140184c6e9a8cfa3c5283aac7,Ife,Ife,Enitan,None,Tertiary,Doctor,Nurse,"Below 200,000",4,Very Involved
ac9ed156f63f4e41ba9aca5e176132ed,Ogochukwu,Ugochi,Emem,Tertiary,Secondary,Nurse,Teacher,"400,000-600,000",2,Involved
964db03f93404fad9c4ad56bd6016237,Inyene,Fumnanya,Babajide,Tertiary,Tertiary,Teacher,Teacher,"Below 200,000",4,Very Involved
c3c75611ffe34a49854f92fff366bad4,Okorie,Adetokunbo,Chibueze,Secondary,Secondary,Farmer,Trader,"Below 200,000",5,Very Involved
9384ec2b44fe4cae9248a9a7ac1aa554,Oluwaseun,Chinwe,Okechukwu,Tertiary,Tertiary,Civil Servant,Farmer,"Above 600,000",4,Slightly involved
2cd94cbbc19a458c835b1c8c0a4c9f7f,Chinwendu,Adetokunbo,Ifiok,None,Primary,Trader,Teacher,"400,000-600,000",6,Slightly involved
7135f221a6c9437f84dad06a7872bdeb,Akpan,Efe,Yaƙubu,Tertiary,Primary,Teacher,Farmer,"400,000-600,000",2,Involved
ff37d19c2e76428b873544f9ea83bf00,Opeyemi,Bilƙisu,Adedayo,None,None,Nurse,Unemployed,"Below 200,000",3,Slightly involved
d0725b5ca2814044af96288295d82980,Taiwo,Amara,Aliyu,None,None,Unemployed,Unemployed,"200,000-400,000",2,Involved
785299f4175b498db81401027de1bdfe,Usman,Abeni,Chidiebere,None,Tertiary,Civil Servant,Engineer,"200,000-400,000",2,Involved
5230dfbd555342fea889803e5913f9d3,Oghenekevwe,Titilayo,Chidubem,Tertiary,Primary,Trader,Farmer,"Above 600,000",2,Slightly involved
292bd156db9445709ac70ec0ab8ddeb4,Adebola,Chinyelu,Abidemi,Primary,Tertiary,Doctor,Civil Servant,"Above 600,000",4,Always busy
7ed70ed7b194490ba961929e546e035a,Ade,Yejide,Ayuba,Tertiary,Tertiary,Trader,Farmer,"Below 200,000",5,Always busy
668409e3f1f8443ea99f131849c8a43f,Segun,Oghenekaro,Ifiok,Secondary,None,Unemployed,Civil Servant,"200,000-400,000",3,Always busy
0964fbbf8cd341b082b01cfdd045dd1c,Ejike,Chisom,Okeke,Secondary,Tertiary,Teacher,Engineer,"Below 200,000",5,Involved
409d360250844242968b1625746f7891,Aliyu,Efemena,Babatunde,None,None,Unemployed,Civil Servant,"400,000-600,000",5,Always busy
c5c5b37af85e46a19dad09b252c21221,Chukwudi,Chi,Fumnanya,Secondary,Primary,Teacher,Trader,"400,000-600,000",2,Slightly involved
d32e6dcd83bc44789d6ac7b86778043b,Inyene,Ogochukwu,Ifiok,Secondary,Secondary,Farmer,Teacher,"400,000-600,000",3,Slightly involved
de8ede0ba85c4e4a804b6fabfcf56188,Oluwafemi,Hafsatu,Uzoma,None,Tertiary,Engineer,Doctor,"400,000-600,000",2,Very Involved
0de051a669ca47d2b64414fd8ae769ed,Abidemi,Yejide,Oluwafemi,Primary,Primary,Engineer,Farmer,"Above 600,000",2,Involved
9f64eeed5c9d427d84b871bb300568d2,Umaru,Eniola,Uzochi,None,Secondary,Unemployed,Doctor,"200,000-400,000",2,Involved
71299889a01a4992bf9d3e64c1a6423b,Chinwendu,Oluwayemisi,Ime,Secondary,None,Engineer,Nurse,"Above 600,000",4,Always busy
445dcc38341c44948d366dfcc28ebd70,Olamilekan,Yetunde,Okechukwu,Tertiary,Tertiary,Engineer,Civil Servant,"200,000-400,000",5,Slightly involved
49bc473fed7b4656a18a15368c99a894,Alhaji,Bamidele,Kayode,Tertiary,Secondary,Teacher,Doctor,"400,000-600,000",5,Very Involved
7c16128db2c04394a17f29e170286046,Ndidi,Eseoghene,Olumide,None,Tertiary,Civil Servant,Teacher,"Above 600,000",3,Slightly involved
a14923c2f920464c8763fcd01f15c7b6,Chinonso,Kehinde,Chikelu,Primary,Secondary,Farmer,Doctor,"200,000-400,000",3,Involved
b5b453ca3d42493c8c9fd3349bdf0377,Ɗanjuma,Chinwe,Yaƙubu,Secondary,Secondary,Engineer,Farmer,"Below 200,000",6,Involved
03802b708d03491e8f8d5238288b78b5,Fumnanya,Yetunde,Akpan,Tertiary,Tertiary,Farmer,Unemployed,"400,000-600,000",4,Very Involved
3985fb6217dc4effa87213f98d605936,Bello,Chichi,Kayode,Secondary,Tertiary,Engineer,Trader,"400,000-600,000",6,Slightly involved
1d0bc9bde9b545cf97665cdafe049059,Usman,Faɗimatu,Ikenna,Primary,Secondary,Unemployed,Unemployed,"Below 200,000",6,Always busy
a5d04d531e1242e3b27292b6762172ed,Ime,Titilayo,Haruna,None,None,Engineer,Unemployed,"200,000-400,000",6,Involved
eec259dc7f95497ca76aa6ced50755d9,Idowu,Chichi,Chuks,Secondary,Tertiary,Civil Servant,Engineer,"200,000-400,000",6,Very Involved
b495db4e82454fb48ab7706eb77350ca,Musa,Abidemi,Ese,Secondary,Tertiary,Unemployed,Teacher,"200,000-400,000",2,Slightly involved
7b85179ad5b047e0aa5d932b45ff2c83,Abioye,Oghenekaro,Oluwaseyi,None,Secondary,Farmer,Unemployed,"Below 200,000",6,Always busy
74eff5453e654603b8e3654bfaf14ff0,Chibuzo,Oluwaseyi,Shehu,Secondary,Secondary,Doctor,Nurse,"Above 600,000",2,Always busy
30cbd7556232417aa50741818d1fb540,Emeka,Omobolanle,Oghenekaro,None,Secondary,Unemployed,Civil Servant,"200,000-400,000",4,Slightly involved
bf0d073d821c43369970cf60ebff8d15,Chidubem,Abiola,Chisom,Primary,Secondary,Teacher,Doctor,"200,000-400,000",4,Slightly involved
11df12d7dd304e89a2f235f2e11b868d,Adeola,Chinyere,Chinonso,Primary,Secondary,Nurse,Trader,"Below 200,000",4,Slightly involved
dabac50dca3d485985ce099c46b82659,Onyekachukwu,Chibuzo,Aminu,Primary,None,Unemployed,Teacher,"200,000-400,000",5,Involved
c9a7d91fef2a4713970210496a39aaa6,Abimbola,Gbemisola,Enyinnaya,Primary,Primary,Unemployed,Farmer,"Above 600,000",3,Very Involved
00a81de9d20f47d084656d6b81fb18b3,Ayuba,Ola,Iniobong,Secondary,None,Civil Servant,Engineer,"200,000-400,000",5,Very Involved
d664d2644c6e47ffb9de7a3a486822b9,Ejiroghene,Adebola,Olabode,None,Primary,Doctor,Teacher,"Below 200,000",2,Very Involved
a8f1e091ffb8402d9475dbc996418ced,Alhaji,Oghenekaro,Dada,None,Tertiary,Teacher,Unemployed,"Above 600,000",4,Slightly involved
7250ee18260a49629d81b7f57d5911c6,Obinna,Ijeoma,Chijindum,None,Secondary,Engineer,Engineer,"200,000-400,000",5,Very Involved
551ac8ea585a4afabbfdcc1289e06ab3,Chibuzo,Nkemdilim,Onyeka,Tertiary,None,Doctor,Nurse,"400,000-600,000",4,Slightly involved
6090d6978b1e4b9d834b9fbb8d4a75b8,Olufemi,Funke,Amadi,None,Tertiary,Engineer,Unemployed,"Below 200,000",6,Always busy
de9e37575260401eaecf67d2749176f4,Chidiebube,Olamide,Uzoma,Secondary,Secondary,Nurse,Farmer,"400,000-600,000",3,Always busy
3d225c30b28f41debb140bc3304b8590,Dayo,Onyinyechi,Abdullahi,Secondary,Secondary,Teacher,Unemployed,"Above 600,000",2,Slightly involved
db23aa8c3bca4f85a20a60ac9261549d,Olufemi,Chimezie,Chiemeka,Tertiary,Tertiary,Teacher,Engineer,"Below 200,000",2,Involved
517400f80b2c482aa9288e92c68a152f,Chukwuma,Oluwaseyi,Onyebuchi,Tertiary,None,Trader,Trader,"Below 200,000",2,Slightly involved
e9d68f23b4894070b914f8a8bea4ff31,Udo,Efe,Adedayo,Primary,Tertiary,Teacher,Engineer,"200,000-400,000",2,Involved
fd08b32c62d64e93a1985d54cfb87e6f,Abidemi,Ejiroghene,Ufuoma,Tertiary,Secondary,Trader,Nurse,"Above 600,000",4,Slightly involved
a6eab79ed21c42f88ada4f80a9e782d4,Oghenekevwe,Safiya,Ade,Tertiary,Primary,Civil Servant,Teacher,"200,000-400,000",3,Slightly involved
f6febc0e7ecd4bafa6f05fcffb16e5db,Chibuike,Efemena,Chidiegwu,Primary,Primary,Nurse,Unemployed,"400,000-600,000",2,Involved
f72169bb80964718a051acef097a1e10,Ayomide,Jamila,Okonkwo,Primary,Tertiary,Nurse,Engineer,"200,000-400,000",6,Involved
19b17e80dea44e1794fd9ad39716108e,Ayokunle,Abiola,Dada,Primary,None,Engineer,Doctor,"Above 600,000",3,Involved
1986b4b270b74868985480f0dfcaf0b7,Ikechukwu,Abioye,Ademola,None,Secondary,Civil Servant,Nurse,"Above 600,000",6,Always busy
03edd1f874f94d17a912b4bf86a4bae4,Abimbola,Alheri,Haruna,None,Primary,Trader,Doctor,"400,000-600,000",3,Slightly involved
def5768968f44bcea4e75e8eb8f21423,Chukwuemeka,Iniobong,Ife,Secondary,Tertiary,Farmer,Unemployed,"400,000-600,000",2,Very Involved
1327f1bc2784478fb84f16b3a79fbfaf,Umar,Chimezie,Akachi,Tertiary,Secondary,Unemployed,Civil Servant,"Below 200,000",2,Very Involved
43d88870f81d4aa188120a8e78308930,Jatau,Rakiya,Abioye,Secondary,Primary,Civil Servant,Unemployed,"200,000-400,000",6,Slightly involved
65c17795b15546bc9f8ded9756abf2f1,Okechukwu,Ife,Chuks,Tertiary,None,Unemployed,Farmer,"Above 600,000",4,Very Involved
541cdfcdda0d4a5f948f8b74a65bb1f2,Ibrahim,Oghenekaro,Chukwuemeka,Tertiary,Secondary,Farmer,Trader,"Below 200,000",5,Very Involved
889b78d5dbfd497eaca2b148da330aa1,Tunde,Zainabu,Uduak,None,Tertiary,Farmer,Nurse,"Above 600,000",4,Slightly involved
a075e92751104492b4427e0b61484bb3,Azubuike,Kyauta,Kyauta,Tertiary,Tertiary,Trader,Doctor,"200,000-400,000",2,Involved
7cea2045c268483ea32f2e63b7fddd71,Balarabe,Hafsat,Efe,Primary,Secondary,Engineer,Engineer,"200,000-400,000",4,Very Involved
9e11d2cd09304ef68a80068ddf547e50,Ayo,Ife,Alhaji,Secondary,Tertiary,Unemployed,Teacher,"Above 600,000",6,Slightly involved
af34cf65a19344b2bc19e71d118405ad,Oghenero,Abiola,Chinedu,Tertiary,Primary,Teacher,Farmer,"200,000-400,000",5,Very Involved
3a3c8a71ff574e2b8991ab9bebc2026f,Uche,Nwanneka,Oluwafemi,Secondary,Primary,Teacher,Trader,"200,000-400,000",2,Slightly involved
fa7457616f1841089723199dbf2c14a0,Eniola,Ejiro,Efe,Secondary,None,Teacher,Teacher,"Above 600,000",5,Slightly involved
b4323070a23d4c2f82a796891933918c,Haruna,Chidinma,Chimezie,Secondary,Secondary,Teacher,Civil Servant,"200,000-400,000",5,Slightly involved
2a96e1e271944ae299bad7aedf615a5c,Adekunle,Hadizatu,Chibueze,Secondary,Secondary,Unemployed,Farmer,"400,000-600,000",2,Very Involved
0769165fe7464cb98ca9cf07b1aa0f6a,Abidemi,Eniola,Adeola,Tertiary,None,Civil Servant,Nurse,"200,000-400,000",3,Slightly involved
0e5dd462cbd04ef2930a37df0bc61066,Chima,Nkiru,Chukwuebuka,Primary,Tertiary,Doctor,Engineer,"Above 600,000",2,Very Involved
6e417d475ff545ea9bc440f14b1a269b,Ogochukwu,Dayo,Yalwa,Secondary,Primary,Engineer,Trader,"200,000-400,000",4,Slightly involved
697c392387fa441abe83b91f25440fe0,Aliyu,Omobolanle,Ade,None,Secondary,Trader,Unemployed,"400,000-600,000",2,Always busy
2e183554cae24e66ae8a781390e0a95b,Aminu,Chisom,Kehinde,None,None,Engineer,Unemployed,"400,000-600,000",6,Slightly involved
9c07a75114374509acd1586a2b840c67,Ifeanyichukwu,Ndidi,Hamisu,None,None,Unemployed,Doctor,"400,000-600,000",4,Very Involved
aee1e86b9ea546aaa1ee6c5bdeef580f,Alaba,Funke,Lanre,Primary,None,Civil Servant,Teacher,"200,000-400,000",5,Always busy
9549c931e9af499dbf671eec3da70577,Chidiegwu,Akachi,Babajide,None,Tertiary,Farmer,Farmer,"Below 200,000",3,Involved
a34db7c5760d4bbbbb70b3a124a35cf2,Ejiroghene,Chinasa,Jatau,Secondary,Secondary,Nurse,Doctor,"Below 200,000",6,Slightly involved
aab612c9415d474ab5a669814104a8b5,Ifeanyichukwu,Ifiok,Olayinka,Primary,Secondary,Teacher,Nurse,"400,000-600,000",6,Slightly involved
771ad655cdfc4ee0a61ede900267deb3,Ufuoma,Ogechukwukamma,Ejiroghene,Primary,Secondary,Trader,Farmer,"400,000-600,000",4,Slightly involved
8beddb12ad77482f89a23a89e6b5a92c,Uche,Akachi,Shehu,Tertiary,Secondary,Nurse,Doctor,"400,000-600,000",3,Involved
f1faf665711543f392e89d1028711733,Chimezie,Olayinka,Chinonso,None,Tertiary,Doctor,Doctor,"Below 200,000",3,Slightly involved
4c955f6a966b4964bcd6bdca5876fd09,Onyeka,Ogechukwu,Tochukwu,None,Tertiary,Doctor,Unemployed,"Below 200,000",6,Involved
b0b862ef6c9f42b9b6478986a3917c99,Kelechi,Oni,Adisa,Tertiary,Primary,Civil Servant,Doctor,"200,000-400,000",5,Always busy
4d57d880d865469ab4f3310340066ff2,Okafor,Ufuoma,Chibuzo,Secondary,None,Farmer,Teacher,"200,000-400,000",4,Very Involved
da743152627b41a1bfd6f23232ffe294,Nonso,Onyekachukwu,Amadi,None,Secondary,Farmer,Doctor,"200,000-400,000",4,Always busy
61a117293cb943509b4da0fe7bb38605,Chidiegwu,Otobong,Bello,None,Primary,Civil Servant,Engineer,"400,000-600,000",6,Always busy
4bbe4aff93264ffd9be4bf5192698698,Chibueze,Ndidi,Adetokunbo,None,Tertiary,Teacher,Teacher,"400,000-600,000",4,Very Involved
059dd55d4b944e30b303f438fe2110d0,Afolabi,Ogechi,Chike,None,None,Engineer,Engineer,"400,000-600,000",2,Always busy
6553867da8814fd3947d577bfa5a91ca,Uzochi,Dada,Chinwendu,Primary,Primary,Civil Servant,Farmer,"400,000-600,000",6,Involved
dd750e9890e0495f8212b554464458b4,Olamilekan,Olusola,Inyene,Primary,None,Engineer,Unemployed,"Above 600,000",6,Slightly involved
f93e08d5bea24dfe873f6e1baf908e3c,Uduak,Ola,Afolabi,Primary,Primary,Farmer,Trader,"400,000-600,000",4,Very Involved
bec39a379b3d44bda91e314e0c8e29e3,Olalekan,Olubunmi,Adekunle,Primary,None,Doctor,Civil Servant,"400,000-600,000",6,Involved
e726be23e77648869534ee1d7f2984f5,Adewale,Chiemeka,Onyekachukwu,Tertiary,None,Farmer,Trader,"Below 200,000",2,Slightly involved
3ae909fecc8248da8696f5e64944051b,Uduak,Ayotunde,Afolabi,None,Primary,Doctor,Teacher,"Below 200,000",3,Involved
3810ae665a3144cc8d4b69a99b689c88,Onyebuchi,Idowu,Chikere,None,None,Farmer,Doctor,"400,000-600,000",2,Involved
402913ec9ef2493eb0ac7d7ba2f963a3,Onyebuchi,Nkiruka,Alaba,Tertiary,Tertiary,Nurse,Farmer,"200,000-400,000",2,Slightly involved
c478f6f1b88e4318816d83edad81f8bd,Ndubuisi,Chisom,Ayotunde,Secondary,Secondary,Trader,Civil Servant,"Above 600,000",2,Involved
2303f6c6d69d42f1ae4c84ffa8c01f05,Tunde,Oghenekevwe,Olumide,Secondary,Secondary,Farmer,Nurse,"Above 600,000",2,Always busy
a0a11839e745470498dfbc3ca0d4de3d,Balarabe,Olufunmilola,Chidiebele,Primary,Primary,Teacher,Doctor,"400,000-600,000",2,Involved
