Student_ID,Fathers Name,Mothers Name,Family Name,Father_Education,Mother_Education,Father_Occupation,Mother_Occupation,Annual_Household_Income(NGN),Household_Size,Involvement_in_Kids_Education
4d3485c5c5c14eb4b27b3d901a16342c,Emeka,Olayinka,Chibuike,Secondary,Primary,Doctor,Trader,"400,000-600,000",6,Slightly involved
ce3714af99b44350af2b99b4d9acd158,Bitrus,Abimbola,Ayotunde,Tertiary,Secondary,Trader,Farmer,"Above 600,000",6,Always busy
90e0f4a0fbdd49338bd58bf61efd76e9,Adetokunbo,Nneka,Olufemi,Primary,Primary,Farmer,Unemployed,"Above 600,000",4,Very Involved
8861fe1858e248888a8381bec85aca46,Ayokunle,Eniola,Afolabi,Tertiary,Tertiary,Unemployed,Engineer,"Above 600,000",2,Involved
11a726095edd4bbfa95976636daa2e68,Kyauta,Olamide,Chidiebele,Secondary,Primary,Civil Servant,Nurse,"400,000-600,000",3,Involved
033d2bce575a4d2ca5c5650c8186a576,Ɗanladi,Funmilayo,Ife,None,Primary,Nurse,Teacher,"400,000-600,000",5,Slightly involved
7d7ddbedd284476cab88f83dd97dc9cd,Chigozie,Chinwendu,Oluwasegun,Secondary,Tertiary,Farmer,Civil Servant,"Above 600,000",3,Always busy
5cb85aedf5f64c97aefb63b11b049863,Chuks,Efemena,Chibuike,Secondary,Primary,Teacher,Unemployed,"Below 200,000",2,Slightly involved
75b17a55d4264982a43e4288a2b5b498,Adebowale,Adisa,Adetokunbo,Secondary,None,Doctor,Farmer,"Below 200,000",2,Involved
2d174fc96f7c45eaa72a6d8eb5122df8,Alhaji,Chidiebele,Ufuoma,Secondary,None,Engineer,Doctor,"Above 600,000",6,Slightly involved
a6846099f7294951859131d2bbda0242,Okafor,Nkiruka,Chinweike,Secondary,Primary,Farmer,Unemployed,"400,000-600,000",6,Very Involved
eb6c1016cee644d09dac6e8345241ea6,Yalwa,Opeyemi,Oghenekevwe,None,Primary,Doctor,Trader,"Below 200,000",3,Always busy
7701f7bb7bc64e1f864ee6e389c5b31a,Itoro,Ifunanya,Olu,Primary,Tertiary,Trader,Nurse,"Above 600,000",2,Involved
97ac6aa8bb2448a3936357b66f81cf4f,Dayo,Emem,Musa,None,None,Teacher,Teacher,"Above 600,000",3,Slightly involved
3ed8c56cda094fa092828d8044b591f7,Tochukwu,Jamila,Taiwo,Secondary,Primary,Unemployed,Doctor,"Below 200,000",3,Always busy
4767d76c162f4a24af43613cd4aac9a3,Ayotunde,Ekundayo,Umaru,Secondary,Tertiary,Civil Servant,Civil Servant,"Above 600,000",3,Involved
c01f36bf3e6d458bb367c28de1b294de,Emem,Ayotunde,Ayo,Secondary,Tertiary,Civil Servant,Teacher,"200,000-400,000",3,Always busy
ab0e664e9c3e42d591e1aa9676f72255,Adekunle,Onyekachi,Otobong,Primary,None,Farmer,Trader,"400,000-600,000",4,Very Involved
7e8adee707584201961e16d16105716b,Chukwuebuka,Ogechukwu,Oghenero,None,Tertiary,Nurse,Farmer,"400,000-600,000",6,Slightly involved
7cd0129d2e8d4e87933420e6d9d80b8d,Ekenedilichukwu,Adebowale,Ikechukwu,None,Secondary,Farmer,Engineer,"Above 600,000",4,Slightly involved
4223623bcc3e4dde9ad5cf06364d7c87,Okoro,Dada,Chukwuebuka,Primary,Tertiary,Engineer,Civil Servant,"Above 600,000",2,Involved
989d9d4ae15c46668797b2c957207246,Adedayo,Yewande,Emem,Secondary,Primary,Unemployed,Trader,"Below 200,000",4,Very Involved
8e48522346b94991a14eb70db380c73a,Lekan,Adenike,Chika,Primary,Primary,Unemployed,Nurse,"Above 600,000",2,Very Involved
30e912f2f2b44abf8441aefd0299436a,Uzoma,Chijindum,Uzochi,Secondary,Tertiary,Nurse,Trader,"Below 200,000",2,Very Involved
680bac63b8564035bdc9829015eabb27,Adekunle,Ebere,Chuks,Tertiary,Primary,Engineer,Doctor,"200,000-400,000",4,Always busy
3d85de89c21744298e2007247d137018,Ayokunle,Onyekachi,Ola,None,Secondary,Farmer,Civil Servant,"Above 600,000",2,Very Involved
b63b4dc3a5594463b9e13ceab0cbc61f,Chigozie,Hadiza,Jatau,None,Secondary,Teacher,Unemployed,"200,000-400,000",4,Involved
046a0df5cafd4613b2bb912d7da67785,Oghenekaro,Chimezie,Amadi,Primary,Primary,Civil Servant,Unemployed,"400,000-600,000",2,Involved
6786d50638ba4abc8b5305e517d2582e,Ogochukwu,Chidi,Ademola,Secondary,Secondary,Nurse,Nurse,"Above 600,000",3,Very Involved
a9f948b24e6344bbbe493f43b118f68d,Adeola,Adisa,Obi,Secondary,Primary,Doctor,Engineer,"400,000-600,000",5,Slightly involved
8db06746792749739e781fd794e0d3ba,Uzochi,Ebere,Uzoma,None,None,Teacher,Doctor,"Above 600,000",5,Involved
ff233d5f6ced415d98007c0287ea7ff5,Aliyu,Ola,Chinwendu,None,None,Doctor,Civil Servant,"Below 200,000",5,Slightly involved
5a10412954ae4d1b8ce6424dbef59fe6,Olusegun,Hafsat,Chinweuba,Tertiary,Secondary,Trader,Teacher,"Below 200,000",4,Involved
4e7ed827455a4762b428a656b3ee4d3b,Ifeanyichukwu,Ifiok,Chizoba,Primary,Primary,Nurse,Engineer,"200,000-400,000",2,Slightly involved
b8a6171f1ee34dc4bb048a8b405bfdc9,Oluwaseun,Yalwa,Opeyemi,Tertiary,None,Unemployed,Trader,"400,000-600,000",4,Involved
be2d740a1e9b43bc90c7c006314d3441,Ademola,Olufunmilayo,Abimbola,None,Tertiary,Engineer,Trader,"200,000-400,000",2,Involved
b0ae8f08c31e4bbcb36cb62b892e6161,Dada,Uduakobong,Usman,Tertiary,Tertiary,Nurse,Trader,"Above 600,000",6,Slightly involved
bd1531c837644bdab108d4482f65fafa,Ifeanyi,Rakiya,Umukoro,Secondary,Secondary,Nurse,Doctor,"Above 600,000",2,Involved
96ef2ad6b97e470386c8adfe7bf47042,Iniobong,Adanna,Chinweuba,Secondary,Primary,Engineer,Unemployed,"Above 600,000",5,Involved
98c7472a864e4a13829cfc0cfa02eaec,Kehinde,Chidiebele,Oluwaseyi,Secondary,Tertiary,Unemployed,Nurse,"400,000-600,000",2,Very Involved
d52721e719bc443ebb02bebb48729a4d,Chigozie,Ola,Aliyu,Primary,None,Civil Servant,Engineer,"Above 600,000",3,Always busy
5c62b3a23a3c463e8bd6cee631b1b099,Ebuka,Ekenedilichukwu,Efe,Tertiary,Secondary,Unemployed,Engineer,"Above 600,000",4,Always busy
b540b30e039f4a258d6168bd2defe193,Adisa,Kehinde,Chinedu,Tertiary,Tertiary,Engineer,Unemployed,"400,000-600,000",2,Involved
0ba6eab94639447ba067bdac88bd13d1,Idowu,Chigozie,Ejike,None,Tertiary,Farmer,Nurse,"Above 600,000",6,Slightly involved
4ac9778d8da84ee48df56ac6f96b648a,Folami,Aishatu,Kayin,Primary,Primary,Nurse,Farmer,"Below 200,000",4,Very Involved
a34b6cf620534a42b1afdb65b289f224,Ufuoma,Oluwatoyin,Olumide,Secondary,Secondary,Civil Servant,Civil Servant,"Below 200,000",5,Very Involved
1a432f0a7daa49f080b6fce2de53790a,Chijindum,Adaeze,Chimezie,Secondary,None,Engineer,Nurse,"200,000-400,000",4,Slightly involved
48ca765192f54f7b8323d342df6a8f93,Oluwaseyi,Hauwa,Olamide,Secondary,Tertiary,Nurse,Nurse,"Below 200,000",4,Involved
5738811d70c2403fba8d03aa782a65e0,Kehinde,Adebola,Oyibo,None,None,Civil Servant,Nurse,"400,000-600,000",3,Involved
40a26c600d274659b72ada9b2f32751e,Akpofure,Ejiroghene,Azubuike,Tertiary,Tertiary,Trader,Civil Servant,"400,000-600,000",2,Slightly involved
1d34d08e7a4c45d49c99e04cf0e98b3b,Ademola,Adannaya,Okorie,Secondary,Tertiary,Engineer,Teacher,"200,000-400,000",6,Involved
7de31a516694434390ba58e3d2762bdc,Adedayo,Anuli,Ola,None,Tertiary,Engineer,Trader,"400,000-600,000",5,Always busy
afbb411aa1234a8c93b7a88612f70c97,Ekundayo,Obi,Otobong,None,None,Teacher,Trader,"400,000-600,000",2,Slightly involved
cfa701cd2631400ba6d794d30db95301,Olayinka,Ekundayo,Idowu,None,None,Unemployed,Trader,"200,000-400,000",3,Involved
15ce6a664dc84a1eb2f9e5fa90164161,Oluwaseun,Chinwendu,Ayuba,None,Tertiary,Trader,Unemployed,"Below 200,000",6,Slightly involved
8edddfcd1e524770bf897142fe716b14,Ugochukwu,Bilƙisu,Oluwaseyi,Primary,Tertiary,Teacher,Engineer,"Below 200,000",5,Involved
989bc4da9b37422baa8a616fc3b290d0,Chidiebube,Adetokunbo,Iniobong,Primary,Secondary,Trader,Trader,"200,000-400,000",5,Involved
c693da1139c641ca9e50aa42ca6dfda1,Chima,Chinasa,Salisu,Secondary,Tertiary,Unemployed,Engineer,"200,000-400,000",2,Very Involved
e893be3d73544a6fa160745985c7504b,Bitrus,Tochukwu,Alhaji,Tertiary,Tertiary,Farmer,Teacher,"Below 200,000",5,Involved
96a9954fdc3341f98c1f55ab715629ee,Olujimi,Amaka,Oluwaseyi,Tertiary,None,Unemployed,Trader,"200,000-400,000",5,Very Involved
9191b3634e2d4645adc7cac7fd72b050,Abidemi,Adetokunbo,Akpofure,Primary,None,Nurse,Engineer,"200,000-400,000",3,Always busy
f5c9b0479c1045728f6b40d09efba58b,Oni,Ekundayo,Obi,Tertiary,Tertiary,Teacher,Trader,"Above 600,000",4,Very Involved
c342bd2bf295456e99675f06bd767e35,Kayode,Chidiebele,Adisa,Primary,None,Doctor,Civil Servant,"Below 200,000",2,Slightly involved
43bfd93136054f54a021c0ca3531968d,Ayotunde,Mojisola,Ɗanlami,Tertiary,None,Unemployed,Nurse,"Above 600,000",4,Slightly involved
3d67cde9283444c094c8b3b4a911d192,Ifeanyi,Chima,Nnamdi,Secondary,Secondary,Trader,Engineer,"200,000-400,000",6,Involved
2812859a1337439e8d4f5d272c7f0b79,Ayo,Chidiebere,Ebuka,Tertiary,Primary,Teacher,Civil Servant,"400,000-600,000",2,Always busy
b07aa066735445eaa8949b8d00af5b3a,Alaba,Halimat,Ndidi,Primary,Tertiary,Farmer,Trader,"Below 200,000",6,Very Involved
085b15fb4a8f4810b84c2f29980402a2,Udo,Otobong,Olu,Secondary,None,Nurse,Civil Servant,"400,000-600,000",2,Involved
48603b32b4fb4eb989c13de73b4206c5,Adebola,Hafsat,Olayinka,Secondary,Tertiary,Engineer,Nurse,"200,000-400,000",6,Very Involved
1238d630743b45a29c0f2fcfb3f6fe0d,Dada,Olayinka,Haruna,None,Tertiary,Engineer,Doctor,"Above 600,000",3,Slightly involved
43b9da13ec854f37bbc1a987aff8754d,Oghenero,Yejide,Abimbola,None,Tertiary,Doctor,Trader,"400,000-600,000",5,Slightly involved
96fc734da0034d288a8f3653c9af18f8,Adekunle,Ngozi,Muhammadu,Primary,Secondary,Teacher,Trader,"Above 600,000",2,Slightly involved
32a447b2ef04457d8dccc33aa9434aa0,Onyekachi,Chiamaka,Alhaji,Tertiary,Tertiary,Nurse,Trader,"200,000-400,000",3,Very Involved
398d1ca68b6840b59d61fac36cd5e859,Uchenna,Mojisola,Ese,Secondary,None,Teacher,Unemployed,"400,000-600,000",4,Very Involved
44007d5ae88d4719a6242b40a5cb63a2,Muhammadu,Oghenero,Olawale,Secondary,None,Civil Servant,Unemployed,"200,000-400,000",4,Slightly involved
0f44704f12474a4ea46998e8d39e198b,Ayokunle,Ifeoma,Lawal,Tertiary,Primary,Teacher,Engineer,"200,000-400,000",2,Slightly involved
9854ce4e4ebf45c38ae9b4a72a79ea68,Ime,Rakiya,Ayokunle,Primary,None,Teacher,Farmer,"Above 600,000",5,Involved
ebd3461691b74d8e93016989bfbbb17f,Ibrahim,Ife,Chima,Secondary,Secondary,Farmer,Nurse,"400,000-600,000",4,Very Involved
77fc97031fd54423b06c5c5649e2623d,Olusegun,Nkemdilim,Chidiebere,Tertiary,Tertiary,Doctor,Teacher,"200,000-400,000",3,Involved
670acc5cb3214f218dd8eb85b04d3376,Uduakobong,Iniobong,Olabode,Primary,Tertiary,Farmer,Unemployed,"400,000-600,000",2,Always busy
8a3c3b5e801e41da85b1ed25f1533ae8,Ufuoma,Adaeze,Chukwudi,Tertiary,Tertiary,Civil Servant,Teacher,"400,000-600,000",4,Slightly involved
9918ee4614974658b010f7197e695d0d,Olukayode,Zainabu,Chisom,Primary,Tertiary,Unemployed,Nurse,"Below 200,000",4,Involved
bc0a6a5d6e994e3ea3b137fc0a3450fc,Usman,Taiwo,Femi,Primary,Primary,Engineer,Trader,"200,000-400,000",5,Slightly involved
069f14f140184c6e9a8cfa3c5283aac7,Uduakobong,Oluwayemisi,Adetokunbo,Secondary,Primary,Farmer,Farmer,"Above 600,000",4,Involved
ac9ed156f63f4e41ba9aca5e176132ed,Chikelu,Abioye,Ekwueme,Primary,Tertiary,Trader,Unemployed,"Above 600,000",5,Involved
964db03f93404fad9c4ad56bd6016237,Umar,Ogechukwu,Chukwuma,Primary,Tertiary,Engineer,Unemployed,"Above 600,000",2,Always busy
c3c75611ffe34a49854f92fff366bad4,Akuchi,Bose,Aliyu,Tertiary,Tertiary,Teacher,Farmer,"400,000-600,000",6,Slightly involved
9384ec2b44fe4cae9248a9a7ac1aa554,Akpofure,Chi,Chinweuba,Primary,Tertiary,Civil Servant,Farmer,"Below 200,000",5,Involved
2cd94cbbc19a458c835b1c8c0a4c9f7f,Uche,Alheri,Adisa,None,Secondary,Trader,Civil Servant,"200,000-400,000",4,Involved
7135f221a6c9437f84dad06a7872bdeb,Chijioke,Folami,Abimbola,None,None,Farmer,Unemployed,"200,000-400,000",4,Very Involved
ff37d19c2e76428b873544f9ea83bf00,Chukwuemeka,Chisom,Abioye,Tertiary,None,Nurse,Civil Servant,"400,000-600,000",4,Slightly involved
d0725b5ca2814044af96288295d82980,Chidiebube,Udo,Olujimi,Primary,Secondary,Nurse,Civil Servant,"Above 600,000",6,Slightly involved
785299f4175b498db81401027de1bdfe,Ifeanyichukwu,Iniobong,Bamidele,Secondary,Primary,Nurse,Trader,"400,000-600,000",2,Very Involved
5230dfbd555342fea889803e5913f9d3,Kehinde,Onyekachi,Tochukwu,Tertiary,None,Engineer,Teacher,"400,000-600,000",6,Always busy
292bd156db9445709ac70ec0ab8ddeb4,Muhammadu,Mojisola,Enitan,Primary,Secondary,Trader,Engineer,"400,000-600,000",2,Slightly involved
7ed70ed7b194490ba961929e546e035a,Chukwuebuka,Asma'u,Alhaji,Primary,None,Trader,Engineer,"400,000-600,000",6,Very Involved
668409e3f1f8443ea99f131849c8a43f,Ugochukwu,Akuchi,Adedayo,Tertiary,Primary,Civil Servant,Farmer,"Above 600,000",4,Involved
0964fbbf8cd341b082b01cfdd045dd1c,Chukwudi,Ogechi,Oyibo,Tertiary,None,Civil Servant,Trader,"400,000-600,000",5,Slightly involved
409d360250844242968b1625746f7891,Segun,Chizoba,Akpofure,None,Tertiary,Trader,Engineer,"Above 600,000",2,Always busy
c5c5b37af85e46a19dad09b252c21221,Lawali,Yetunde,Chinweike,Primary,None,Nurse,Engineer,"Below 200,000",2,Always busy
d32e6dcd83bc44789d6ac7b86778043b,Chibuike,Adisa,Chizoba,None,None,Farmer,Teacher,"200,000-400,000",5,Slightly involved
de8ede0ba85c4e4a804b6fabfcf56188,Olawale,Bilƙisu,Chinweuba,Tertiary,Secondary,Teacher,Trader,"400,000-600,000",5,Very Involved
0de051a669ca47d2b64414fd8ae769ed,Olamide,Hafsat,Uduak,Primary,Tertiary,Farmer,Teacher,"Below 200,000",5,Always busy
9f64eeed5c9d427d84b871bb300568d2,Olujimi,Nnenne,Adeola,Secondary,Secondary,Teacher,Doctor,"Above 600,000",4,Involved
71299889a01a4992bf9d3e64c1a6423b,Ufuoma,Chigozie,Ekundayo,Tertiary,Secondary,Teacher,Trader,"Above 600,000",5,Very Involved
445dcc38341c44948d366dfcc28ebd70,Sani,Chijindum,Akpofure,Secondary,Secondary,Teacher,Nurse,"400,000-600,000",6,Slightly involved
49bc473fed7b4656a18a15368c99a894,Ayomide,Chinasa,Chike,Tertiary,Tertiary,Engineer,Farmer,"Above 600,000",2,Involved
7c16128db2c04394a17f29e170286046,Dayo,Abiola,Ese,Primary,None,Doctor,Trader,"200,000-400,000",5,Very Involved
a14923c2f920464c8763fcd01f15c7b6,Adewale,Adedayo,Olufemi,Primary,Tertiary,Unemployed,Doctor,"400,000-600,000",2,Always busy
b5b453ca3d42493c8c9fd3349bdf0377,Chidike,Olufunke,Onyeka,Tertiary,Secondary,Teacher,Teacher,"Above 600,000",6,Always busy
03802b708d03491e8f8d5238288b78b5,Chijindum,Temitope,Olumide,Secondary,None,Civil Servant,Engineer,"200,000-400,000",6,Slightly involved
3985fb6217dc4effa87213f98d605936,Efemena,Kelechi,Tochukwu,None,Secondary,Engineer,Trader,"400,000-600,000",5,Very Involved
1d0bc9bde9b545cf97665cdafe049059,Chibuike,Jummai,Onyebuchi,Tertiary,Primary,Doctor,Unemployed,"400,000-600,000",5,Slightly involved
a5d04d531e1242e3b27292b6762172ed,Abimbola,Chinyelu,Chima,None,Secondary,Engineer,Teacher,"Above 600,000",6,Involved
eec259dc7f95497ca76aa6ced50755d9,Yaƙubu,Olusola,Hamisu,Secondary,Tertiary,Teacher,Teacher,"Above 600,000",6,Always busy
b495db4e82454fb48ab7706eb77350ca,Fumnanya,Ifiok,Ayo,None,Primary,Teacher,Civil Servant,"Above 600,000",5,Slightly involved
7b85179ad5b047e0aa5d932b45ff2c83,Ikenna,Amina,Ufuoma,Primary,None,Unemployed,Civil Servant,"Below 200,000",3,Very Involved
74eff5453e654603b8e3654bfaf14ff0,Ayomide,Asabe,Ademola,None,Primary,Trader,Trader,"200,000-400,000",5,Always busy
30cbd7556232417aa50741818d1fb540,Obi,Faɗimatu,Olujimi,Secondary,None,Teacher,Teacher,"200,000-400,000",6,Very Involved
bf0d073d821c43369970cf60ebff8d15,Adekunle,Ejiroghene,Olayinka,Tertiary,None,Engineer,Trader,"200,000-400,000",5,Slightly involved
11df12d7dd304e89a2f235f2e11b868d,Tochukwu,Akachi,Ese,Secondary,Primary,Teacher,Doctor,"200,000-400,000",5,Involved
dabac50dca3d485985ce099c46b82659,Azubuike,Akachi,Umar,Tertiary,Secondary,Civil Servant,Farmer,"Above 600,000",4,Involved
c9a7d91fef2a4713970210496a39aaa6,Bukar,Iniobong,Bello,Tertiary,None,Engineer,Farmer,"Below 200,000",2,Very Involved
00a81de9d20f47d084656d6b81fb18b3,Ifiok,Abeni,Balarabe,Secondary,Primary,Unemployed,Doctor,"Above 600,000",3,Always busy
d664d2644c6e47ffb9de7a3a486822b9,Salisu,Adaeze,Chijioke,None,Secondary,Unemployed,Civil Servant,"Below 200,000",6,Always busy
a8f1e091ffb8402d9475dbc996418ced,Mamman,Nnenna,Chibuike,None,None,Engineer,Unemployed,"Below 200,000",2,Slightly involved
7250ee18260a49629d81b7f57d5911c6,Okonkwo,Ejiroghene,Chukwuemeka,None,Tertiary,Teacher,Unemployed,"400,000-600,000",2,Very Involved
551ac8ea585a4afabbfdcc1289e06ab3,Chikelu,Olufunke,Rabiu,Secondary,Tertiary,Civil Servant,Teacher,"400,000-600,000",2,Very Involved
6090d6978b1e4b9d834b9fbb8d4a75b8,Oghenekevwe,Onyeka,Ayomide,Secondary,Tertiary,Doctor,Doctor,"200,000-400,000",5,Always busy
de9e37575260401eaecf67d2749176f4,Uduakobong,Akachi,Onyekachi,None,Primary,Teacher,Engineer,"400,000-600,000",5,Involved
3d225c30b28f41debb140bc3304b8590,Ikenna,Chima,Nonso,Secondary,Secondary,Unemployed,Engineer,"Above 600,000",6,Very Involved
db23aa8c3bca4f85a20a60ac9261549d,Taiwo,Oluwaseun,Chimezie,Tertiary,Primary,Trader,Unemployed,"Above 600,000",4,Always busy
517400f80b2c482aa9288e92c68a152f,Uchenna,Aishatu,Nnamdi,None,Secondary,Doctor,Engineer,"400,000-600,000",5,Always busy
e9d68f23b4894070b914f8a8bea4ff31,Onyeka,Chikelu,Chukwudi,Primary,None,Doctor,Doctor,"Below 200,000",5,Very Involved
fd08b32c62d64e93a1985d54cfb87e6f,Chidiebube,Halimat,Taiwo,Primary,None,Teacher,Nurse,"200,000-400,000",5,Slightly involved
a6eab79ed21c42f88ada4f80a9e782d4,Chidike,Amina,Toyin,None,Tertiary,Farmer,Civil Servant,"Above 600,000",5,Slightly involved
f6febc0e7ecd4bafa6f05fcffb16e5db,Abiodun,Olufunmilayo,Olamide,Secondary,None,Trader,Trader,"400,000-600,000",5,Involved
f72169bb80964718a051acef097a1e10,Abubakar,Eseoghene,Ekwueme,Tertiary,Primary,Unemployed,Farmer,"Below 200,000",6,Involved
19b17e80dea44e1794fd9ad39716108e,Olu,Uduak,Oluwaseun,Primary,Secondary,Farmer,Teacher,"Above 600,000",2,Always busy
1986b4b270b74868985480f0dfcaf0b7,Adeola,Chinwe,Olayinka,Tertiary,None,Doctor,Civil Servant,"200,000-400,000",6,Involved
03edd1f874f94d17a912b4bf86a4bae4,Nonso,Bilƙisu,Akuchi,Secondary,None,Nurse,Farmer,"400,000-600,000",3,Always busy
def5768968f44bcea4e75e8eb8f21423,Amadi,Akpofure,Bukar,None,Tertiary,Farmer,Teacher,"Above 600,000",5,Involved
1327f1bc2784478fb84f16b3a79fbfaf,Ikenna,Idowu,Ekundayo,Secondary,Secondary,Nurse,Nurse,"400,000-600,000",4,Slightly involved
43d88870f81d4aa188120a8e78308930,Toyin,Ejiro,Yaƙubu,Primary,Secondary,Doctor,Trader,"200,000-400,000",5,Slightly involved
65c17795b15546bc9f8ded9756abf2f1,Okoro,Omobolanle,Olusola,Tertiary,Tertiary,Farmer,Doctor,"200,000-400,000",4,Very Involved
541cdfcdda0d4a5f948f8b74a65bb1f2,Chikere,Ayomide,Okonkwo,Secondary,Primary,Nurse,Farmer,"400,000-600,000",4,Very Involved
889b78d5dbfd497eaca2b148da330aa1,Salisu,Titilayo,Chizoba,Primary,Primary,Teacher,Doctor,"Below 200,000",5,Always busy
a075e92751104492b4427e0b61484bb3,Oghenekevwe,Uche,Abioye,Secondary,Tertiary,Unemployed,Doctor,"400,000-600,000",2,Very Involved
7cea2045c268483ea32f2e63b7fddd71,Akpan,Kyauta,Ekundayo,Secondary,Tertiary,Trader,Trader,"400,000-600,000",6,Involved
9e11d2cd09304ef68a80068ddf547e50,Enyinnaya,Abioye,Efemena,Primary,None,Engineer,Farmer,"Above 600,000",4,Always busy
af34cf65a19344b2bc19e71d118405ad,Chidubem,Amina,Umaru,Primary,Secondary,Nurse,Teacher,"Above 600,000",4,Very Involved
3a3c8a71ff574e2b8991ab9bebc2026f,Olusegun,Chidinma,Alhaji,None,Tertiary,Unemployed,Trader,"200,000-400,000",3,Involved
fa7457616f1841089723199dbf2c14a0,Oluwatoyin,Emem,Aliyu,Primary,None,Teacher,Unemployed,"Below 200,000",6,Slightly involved
b4323070a23d4c2f82a796891933918c,Chukwudi,Ogochukwu,Bello,None,Tertiary,Trader,Doctor,"Above 600,000",4,Involved
2a96e1e271944ae299bad7aedf615a5c,Uchenna,Temitope,Ige,None,Secondary,Farmer,Farmer,"Below 200,000",5,Always busy
0769165fe7464cb98ca9cf07b1aa0f6a,Ifiok,Zainab,Chidiebere,Secondary,Secondary,Engineer,Farmer,"Above 600,000",5,Always busy
0e5dd462cbd04ef2930a37df0bc61066,Umaru,Abosede,Olayinka,Primary,Secondary,Farmer,Nurse,"200,000-400,000",5,Slightly involved
6e417d475ff545ea9bc440f14b1a269b,Ola,Adannaya,Abioye,Primary,Tertiary,Doctor,Civil Servant,"400,000-600,000",6,Always busy
697c392387fa441abe83b91f25440fe0,Chibuike,Uduak,Ikenna,Primary,Primary,Trader,Farmer,"Above 600,000",5,Involved
2e183554cae24e66ae8a781390e0a95b,Chinweuba,Chichi,Olumide,Primary,Secondary,Unemployed,Nurse,"Below 200,000",2,Always busy
9c07a75114374509acd1586a2b840c67,Adewale,Itoro,Jatau,Secondary,Tertiary,Doctor,Teacher,"400,000-600,000",2,Involved
aee1e86b9ea546aaa1ee6c5bdeef580f,Chisom,Chikere,Ɗanjuma,Primary,None,Unemployed,Civil Servant,"400,000-600,000",6,Always busy
9549c931e9af499dbf671eec3da70577,Muhammadu,Ese,Chimezie,Primary,Tertiary,Unemployed,Unemployed,"400,000-600,000",6,Slightly involved
a34db7c5760d4bbbbb70b3a124a35cf2,Abimbola,Oluchi,Olalekan,Secondary,Primary,Trader,Nurse,"200,000-400,000",3,Slightly involved
aab612c9415d474ab5a669814104a8b5,Folami,Adaeze,Chidiegwu,Primary,Secondary,Civil Servant,Trader,"200,000-400,000",6,Involved
771ad655cdfc4ee0a61ede900267deb3,Efe,Iniobong,Aminu,None,Tertiary,Teacher,Civil Servant,"200,000-400,000",5,Always busy
8beddb12ad77482f89a23a89e6b5a92c,Chidiebere,Mojisola,Adebayo,Secondary,Tertiary,Unemployed,Unemployed,"Below 200,000",2,Involved
f1faf665711543f392e89d1028711733,Balarabe,Idowu,Afolabi,Tertiary,Tertiary,Farmer,Engineer,"Below 200,000",4,Very Involved
4c955f6a966b4964bcd6bdca5876fd09,Olabode,Ebele,Eseoghene,Secondary,Secondary,Unemployed,Farmer,"400,000-600,000",5,Slightly involved
b0b862ef6c9f42b9b6478986a3917c99,Ejiroghene,Nnenna,Lawal,None,None,Teacher,Teacher,"Above 600,000",6,Always busy
4d57d880d865469ab4f3310340066ff2,Ogochukwu,Talatu,Nonso,Primary,Tertiary,Teacher,Engineer,"200,000-400,000",3,Very Involved
da743152627b41a1bfd6f23232ffe294,Chukwuma,Ugochi,Enitan,Tertiary,Tertiary,Civil Servant,Trader,"400,000-600,000",4,Always busy
61a117293cb943509b4da0fe7bb38605,Aliyu,Chinonso,Fumnanya,None,Secondary,Teacher,Farmer,"400,000-600,000",2,Very Involved
4bbe4aff93264ffd9be4bf5192698698,Abiola,Ekundayo,Ejiro,None,Secondary,Doctor,Trader,"400,000-600,000",4,Involved
059dd55d4b944e30b303f438fe2110d0,Dayo,Ebere,Uduak,None,None,Engineer,Engineer,"200,000-400,000",6,Always busy
6553867da8814fd3947d577bfa5a91ca,Iniobong,Amara,Chidi,Secondary,Primary,Engineer,Nurse,"400,000-600,000",5,Involved
dd750e9890e0495f8212b554464458b4,Ekenedilichukwu,Uzoma,Usman,Secondary,Secondary,Farmer,Civil Servant,"Above 600,000",2,Slightly involved
f93e08d5bea24dfe873f6e1baf908e3c,Chibueze,Ayo,Ɗanladi,Primary,None,Teacher,Farmer,"Below 200,000",5,Very Involved
bec39a379b3d44bda91e314e0c8e29e3,Yaƙubu,Ayotunde,Aliyu,Tertiary,Tertiary,Farmer,Farmer,"200,000-400,000",3,Involved
e726be23e77648869534ee1d7f2984f5,Sani,Kehinde,Uzochi,Primary,Tertiary,Trader,Nurse,"Below 200,000",6,Slightly involved
3ae909fecc8248da8696f5e64944051b,Balarabe,Onyinyechi,Oghenekaro,Tertiary,Tertiary,Unemployed,Doctor,"400,000-600,000",5,Slightly involved
3810ae665a3144cc8d4b69a99b689c88,Onyeka,Yetunde,Iniobong,Primary,Tertiary,Unemployed,Trader,"200,000-400,000",2,Always busy
402913ec9ef2493eb0ac7d7ba2f963a3,Obi,Chisom,Enyinnaya,None,None,Trader,Teacher,"Above 600,000",3,Involved
c478f6f1b88e4318816d83edad81f8bd,Kayode,Folami,Emem,None,Secondary,Farmer,Civil Servant,"Above 600,000",5,Involved
2303f6c6d69d42f1ae4c84ffa8c01f05,Babatunde,Ogechukwukamma,Ese,Primary,Secondary,Trader,Doctor,"Below 200,000",3,Involved
a0a11839e745470498dfbc3ca0d4de3d,Chima,Chikelu,Olusegun,Tertiary,Secondary,Doctor,Doctor,"400,000-600,000",4,Always busy
