Student_ID,Class_ID,First_Name,Family_Name,Gender,Date_of_Birth,State of Origin,engagement_in_class,health_condition,Class Spec
7cd0129d2e8d4e87933420e6d9d80b8d,SS1 Class E,Olabode,Ejike,Male,2008-11-10,Bayelsa,Active,None,Art
4223623bcc3e4dde9ad5cf06364d7c87,SS3 Class B,Chikelu,Chibuike,Male,2007-07-23,Jigawa,Highly active,None,Art
989d9d4ae15c46668797b2c957207246,SS3 Class D,Adekunle,Yaƙubu,Male,2007-12-26,Ekiti,Unactive,None,Science
8e48522346b94991a14eb70db380c73a,SS3 Class B,Okonkwo,Yalwa,Female,2010-09-18,Zamfara,Unactive,None,Art
30e912f2f2b44abf8441aefd0299436a,SS2 Class F,Efemena,Umukoro,Female,2009-04-08,Nasarawa,Active,None,Art
680bac63b8564035bdc9829015eabb27,SS2 Class E,Ademola,Tochukwu,Male,2007-08-04,Bauchi,Slightly active,None,Art
3d85de89c21744298e2007247d137018,SS3 Class C,Segun,Nonso,Female,2010-07-19,Anambra,Slightly active,None,Science
b63b4dc3a5594463b9e13ceab0cbc61f,SS3 Class D,Muhammadu,Abimbola,Female,2008-06-14,Kwara,Slightly active,Dyslexia,Science
046a0df5cafd4613b2bb912d7da67785,SS3 Class A,Uzoma,Efe,Male,2007-06-15,Yobe,Troublesome,None,Science
6786d50638ba4abc8b5305e517d2582e,SS2 Class C,Jatau,Kyauta,Female,2008-01-18,Gombe,Highly active,None,Science
a9f948b24e6344bbbe493f43b118f68d,SS1 Class E,Olayinka,Olukayode,Male,2009-01-28,FCT,Unactive,None,Science
8db06746792749739e781fd794e0d3ba,SS1 Class C,Chidubem,Ayotunde,Male,2007-09-03,FCT,Unactive,None,Art
ff233d5f6ced415d98007c0287ea7ff5,SS1 Class C,Abiodun,Ifeanyichukwu,Female,2008-05-02,Enugu,Slightly active,Dyslexia,Art
5a10412954ae4d1b8ce6424dbef59fe6,SS1 Class B,Kehinde,Ifeanyi,Female,2007-05-11,Plateau,Slightly active,Dyslexia,Art
4e7ed827455a4762b428a656b3ee4d3b,SS3 Class F,Kayode,Chinwendu,Male,2008-06-21,Kogi,Active,None,Science
b8a6171f1ee34dc4bb048a8b405bfdc9,SS2 Class F,Chikere,Salisu,Male,2007-01-08,Ekiti,Active,Dyslexia,Art
be2d740a1e9b43bc90c7c006314d3441,SS2 Class E,Adewale,Yaƙubu,Male,2007-12-27,Enugu,Highly active,None,Art
b0ae8f08c31e4bbcb36cb62b892e6161,SS1 Class C,Ese,Efe,Male,2008-03-11,Plateau,Unactive,None,Science
bd1531c837644bdab108d4482f65fafa,SS1 Class B,Aminu,Adedayo,Female,2008-11-29,Taraba,Highly active,None,Art
96ef2ad6b97e470386c8adfe7bf47042,SS3 Class C,Ejiro,Uchenna,Male,2010-05-20,Ondo,Active,None,Art
98c7472a864e4a13829cfc0cfa02eaec,SS3 Class D,Tochukwu,Olufemi,Male,2010-05-08,Nasarawa,Troublesome,None,Art
d52721e719bc443ebb02bebb48729a4d,SS2 Class B,Oghenekaro,Olufemi,Female,2009-05-19,FCT,Troublesome,None,Science
5c62b3a23a3c463e8bd6cee631b1b099,SS1 Class E,Ɗanjuma,Kyauta,Female,2010-09-06,FCT,Unactive,None,Art
b540b30e039f4a258d6168bd2defe193,SS3 Class B,Chidike,Chinwendu,Male,2009-04-10,Niger,Unactive,None,Art
0ba6eab94639447ba067bdac88bd13d1,SS1 Class B,Akpofure,Ade,Male,2009-07-11,Imo,Troublesome,None,Art
4ac9778d8da84ee48df56ac6f96b648a,SS2 Class A,Chukwuebuka,Olukayode,Female,2010-10-02,Rivers,Troublesome,Dyslexia,Art
a34b6cf620534a42b1afdb65b289f224,SS3 Class D,Oghenekaro,Olujimi,Female,2009-10-08,Akwa Ibom,Slightly active,None,Science
1a432f0a7daa49f080b6fce2de53790a,SS1 Class B,Uduakobong,Inyene,Female,2008-03-30,Nasarawa,Highly active,None,Science
48ca765192f54f7b8323d342df6a8f93,SS1 Class F,Inyene,Toyin,Male,2010-08-29,Katsina,Troublesome,None,Science
5738811d70c2403fba8d03aa782a65e0,SS1 Class D,Ige,Ɗanjuma,Female,2009-01-28,Jigawa,Unactive,Dyslexia,Art
40a26c600d274659b72ada9b2f32751e,SS2 Class E,Lanre,Efe,Male,2009-04-01,Borno,Highly active,Dyslexia,Science
1d34d08e7a4c45d49c99e04cf0e98b3b,SS1 Class B,Efemena,Adewale,Female,2010-09-23,Gombe,Slightly active,None,Science
7de31a516694434390ba58e3d2762bdc,SS1 Class C,Lawal,Ikechukwu,Male,2008-12-26,Imo,Troublesome,Dyslexia,Science
afbb411aa1234a8c93b7a88612f70c97,SS2 Class E,Uchenna,Ahmadu,Female,2009-03-28,Kwara,Unactive,Dyslexia,Art
cfa701cd2631400ba6d794d30db95301,SS2 Class F,Kyauta,Tochukwu,Female,2006-11-24,Delta,Highly active,None,Art
15ce6a664dc84a1eb2f9e5fa90164161,SS1 Class D,Enyinnaya,Salisu,Female,2008-07-09,Niger,Highly active,Dyslexia,Science
8edddfcd1e524770bf897142fe716b14,SS2 Class E,Haruna,Iniobong,Male,2007-01-03,Plateau,Highly active,None,Art
989bc4da9b37422baa8a616fc3b290d0,SS3 Class C,Chidiegwu,Ndubuisi,Male,2008-05-09,Osun,Slightly active,None,Art
c693da1139c641ca9e50aa42ca6dfda1,SS1 Class F,Folami,Oghenekevwe,Male,2007-06-19,Kwara,Active,None,Science
e893be3d73544a6fa160745985c7504b,SS1 Class B,Kayode,Adewale,Female,2007-05-27,Anambra,Highly active,Ulcer,Art
96a9954fdc3341f98c1f55ab715629ee,SS3 Class E,Ekene,Adisa,Male,2007-01-07,Jigawa,Slightly active,None,Science
9191b3634e2d4645adc7cac7fd72b050,SS1 Class C,Afolabi,Udo,Female,2009-01-20,Lagos,Highly active,None,Science
f5c9b0479c1045728f6b40d09efba58b,SS1 Class F,Ese,Chike,Male,2009-08-10,Kogi,Slightly active,None,Science
c342bd2bf295456e99675f06bd767e35,SS3 Class F,Oghenekaro,Balarabe,Female,2009-08-15,Lagos,Troublesome,None,Art
43bfd93136054f54a021c0ca3531968d,SS2 Class A,Taiwo,Ibrahim,Male,2007-06-27,Akwa Ibom,Troublesome,None,Science
3d67cde9283444c094c8b3b4a911d192,SS1 Class C,Aminu,Olufemi,Female,2008-08-11,Ebonyi,Active,None,Science
2812859a1337439e8d4f5d272c7f0b79,SS2 Class F,Chikelu,Itoro,Male,2008-10-04,Benue,Troublesome,None,Art
b07aa066735445eaa8949b8d00af5b3a,SS1 Class B,Chikelu,Olujimi,Male,2006-11-06,Oyo,Active,None,Science
085b15fb4a8f4810b84c2f29980402a2,SS2 Class A,Obinna,Shehu,Male,2008-01-16,Benue,Highly active,None,Science
48603b32b4fb4eb989c13de73b4206c5,SS3 Class D,Eniola,Chinweike,Female,2008-09-30,Katsina,Unactive,None,Science
1238d630743b45a29c0f2fcfb3f6fe0d,SS2 Class F,Chidiebele,Obinna,Male,2009-09-04,Niger,Slightly active,None,Art
43b9da13ec854f37bbc1a987aff8754d,SS2 Class D,Okorie,Ayodele,Female,2008-12-16,Niger,Slightly active,Sickle Cell,Art
96fc734da0034d288a8f3653c9af18f8,SS3 Class F,Ademola,Shehu,Male,2010-04-29,Nasarawa,Active,Asthma,Science
32a447b2ef04457d8dccc33aa9434aa0,SS1 Class C,Fumnanya,Nnamdi,Male,2007-10-08,Ogun,Troublesome,None,Art
398d1ca68b6840b59d61fac36cd5e859,SS3 Class A,Inyene,Bitrus,Male,2008-01-13,Bauchi,Highly active,None,Art
44007d5ae88d4719a6242b40a5cb63a2,SS2 Class D,Abubakar,Olamide,Male,2008-01-17,Kaduna,Active,None,Science
0f44704f12474a4ea46998e8d39e198b,SS3 Class A,Chidubem,Enitan,Male,2006-11-07,Taraba,Troublesome,None,Art
9854ce4e4ebf45c38ae9b4a72a79ea68,SS2 Class C,Muhammadu,Olawale,Female,2008-04-20,Anambra,Troublesome,None,Art
ebd3461691b74d8e93016989bfbbb17f,SS3 Class E,Chinonso,Chinonso,Female,2007-10-21,Kogi,Troublesome,None,Art
77fc97031fd54423b06c5c5649e2623d,SS1 Class D,Alaba,Aminu,Male,2008-11-02,Edo,Unactive,Dyslexia,Art
670acc5cb3214f218dd8eb85b04d3376,SS3 Class D,Bukar,Oluwaseun,Female,2008-11-28,Sokoto,Unactive,None,Art
8a3c3b5e801e41da85b1ed25f1533ae8,SS3 Class D,Eniola,Oghenekevwe,Male,2008-11-24,Benue,Troublesome,None,Science
9918ee4614974658b010f7197e695d0d,SS3 Class B,Adebola,Ndidi,Male,2010-04-13,Plateau,Active,None,Art
bc0a6a5d6e994e3ea3b137fc0a3450fc,SS1 Class D,Chijindum,Ejiro,Female,2007-05-04,Rivers,Slightly active,Dyslexia,Art
069f14f140184c6e9a8cfa3c5283aac7,SS1 Class B,Adegoke,Ndubuisi,Female,2008-08-26,Rivers,Highly active,None,Art
ac9ed156f63f4e41ba9aca5e176132ed,SS2 Class C,Chinwendu,Oluwafemi,Female,2010-06-13,Gombe,Unactive,None,Science
964db03f93404fad9c4ad56bd6016237,SS1 Class F,Chike,Ndidi,Female,2009-05-17,Adamawa,Unactive,None,Science
c3c75611ffe34a49854f92fff366bad4,SS3 Class A,Rabiu,Babajide,Male,2007-05-29,Imo,Active,None,Science
9384ec2b44fe4cae9248a9a7ac1aa554,SS3 Class E,Kayode,Enitan,Male,2007-12-20,Kogi,Unactive,Dyslexia,Science
2cd94cbbc19a458c835b1c8c0a4c9f7f,SS2 Class B,Oluwaseyi,Chi,Male,2010-02-19,Cross River,Highly active,Asthma,Science
7135f221a6c9437f84dad06a7872bdeb,SS2 Class B,Ademola,Adekunle,Male,2008-07-05,Oyo,Troublesome,None,Science
ff37d19c2e76428b873544f9ea83bf00,SS2 Class F,Oni,Abioye,Male,2008-06-05,Akwa Ibom,Troublesome,None,Science
d0725b5ca2814044af96288295d82980,SS3 Class E,Adebowale,Bitrus,Female,2008-08-12,Ondo,Slightly active,None,Science
785299f4175b498db81401027de1bdfe,SS3 Class C,Bamidele,Muhammadu,Male,2006-12-06,Adamawa,Slightly active,None,Science
5230dfbd555342fea889803e5913f9d3,SS3 Class A,Aliyu,Olusegun,Female,2007-09-09,Nasarawa,Unactive,None,Art
292bd156db9445709ac70ec0ab8ddeb4,SS3 Class D,Chimezie,Lekan,Female,2009-05-08,Nasarawa,Troublesome,None,Science
7ed70ed7b194490ba961929e546e035a,SS3 Class B,Ogochukwu,Ifeanyi,Male,2009-04-28,Benue,Highly active,None,Art
668409e3f1f8443ea99f131849c8a43f,SS2 Class D,Chizoba,Yaƙubu,Female,2007-03-15,Bayelsa,Active,None,Art
0964fbbf8cd341b082b01cfdd045dd1c,SS3 Class A,Abubakar,Ekenedilichukwu,Female,2010-02-22,Adamawa,Troublesome,None,Science
409d360250844242968b1625746f7891,SS1 Class A,Bukar,Ejiro,Male,2009-12-17,Lagos,Unactive,None,Science
c5c5b37af85e46a19dad09b252c21221,SS2 Class C,Olusola,Chikelu,Male,2006-11-22,Kwara,Troublesome,None,Science
d32e6dcd83bc44789d6ac7b86778043b,SS3 Class E,Uduakobong,Olawale,Female,2010-04-17,Oyo,Highly active,None,Art
de8ede0ba85c4e4a804b6fabfcf56188,SS3 Class C,Hamisu,Kehinde,Male,2009-09-11,Sokoto,Slightly active,None,Science
0de051a669ca47d2b64414fd8ae769ed,SS3 Class C,Ige,Muhammadu,Male,2008-01-04,Ondo,Troublesome,None,Art
9f64eeed5c9d427d84b871bb300568d2,SS1 Class B,Kayin,Uduak,Female,2008-12-10,Kaduna,Troublesome,None,Art
71299889a01a4992bf9d3e64c1a6423b,SS1 Class F,Bello,Ademola,Male,2006-11-29,Ondo,Unactive,None,Science
445dcc38341c44948d366dfcc28ebd70,SS1 Class A,Ekenedilichukwu,Oni,Male,2009-09-24,Borno,Highly active,None,Art
49bc473fed7b4656a18a15368c99a894,SS3 Class B,Ndubuisi,Ndidi,Male,2009-03-12,Kwara,Troublesome,None,Science
7c16128db2c04394a17f29e170286046,SS2 Class C,Chima,Shehu,Female,2009-03-05,Lagos,Troublesome,None,Art
a14923c2f920464c8763fcd01f15c7b6,SS2 Class B,Ifeanyichukwu,Ahmadu,Male,2008-07-25,Akwa Ibom,Troublesome,None,Art
b5b453ca3d42493c8c9fd3349bdf0377,SS3 Class A,Alhaji,Dada,Female,2009-06-05,Bauchi,Unactive,None,Art
03802b708d03491e8f8d5238288b78b5,SS2 Class C,Ayomide,Enitan,Female,2007-08-20,Delta,Troublesome,None,Science
3985fb6217dc4effa87213f98d605936,SS3 Class A,Chikelu,Bukar,Female,2008-02-13,Plateau,Active,Dyslexia,Art
1d0bc9bde9b545cf97665cdafe049059,SS1 Class E,Onyekachukwu,Shehu,Female,2009-11-08,Rivers,Highly active,None,Science
a5d04d531e1242e3b27292b6762172ed,SS2 Class B,Bello,Chidike,Female,2007-10-15,Bauchi,Active,None,Art
eec259dc7f95497ca76aa6ced50755d9,SS2 Class C,Abubakar,Ese,Male,2010-02-06,Taraba,Highly active,Dyslexia,Art
b495db4e82454fb48ab7706eb77350ca,SS2 Class B,Adedayo,Emem,Male,2008-07-31,Kano,Troublesome,None,Science
7b85179ad5b047e0aa5d932b45ff2c83,SS2 Class D,Dayo,Eseoghene,Female,2007-04-14,Borno,Highly active,None,Science
74eff5453e654603b8e3654bfaf14ff0,SS2 Class C,Adetokunbo,Onyekachi,Male,2009-02-10,Zamfara,Troublesome,None,Art
30cbd7556232417aa50741818d1fb540,SS3 Class A,Muhammadu,Chibuzo,Female,2010-03-19,FCT,Highly active,None,Science
bf0d073d821c43369970cf60ebff8d15,SS3 Class D,Olanrewaju,Lawali,Male,2010-05-31,Jigawa,Troublesome,None,Science
11df12d7dd304e89a2f235f2e11b868d,SS1 Class A,Inyene,Ugochukwu,Male,2009-06-11,Borno,Highly active,None,Art
dabac50dca3d485985ce099c46b82659,SS3 Class C,Oluwasegun,Olusola,Female,2006-10-19,Delta,Slightly active,None,Science
c9a7d91fef2a4713970210496a39aaa6,SS3 Class A,Chidi,Okafor,Male,2009-11-28,Imo,Unactive,Dyslexia,Art
00a81de9d20f47d084656d6b81fb18b3,SS3 Class D,Chinweuba,Adetokunbo,Female,2008-02-10,Kaduna,Active,None,Science
d664d2644c6e47ffb9de7a3a486822b9,SS1 Class F,Rabiu,Ugochukwu,Female,2008-04-26,Ogun,Troublesome,None,Art
a8f1e091ffb8402d9475dbc996418ced,SS1 Class F,Usman,Bello,Female,2008-09-03,Ondo,Slightly active,Asthma,Art
7250ee18260a49629d81b7f57d5911c6,SS1 Class E,Fumnanya,Chinweike,Male,2009-07-12,Nasarawa,Active,None,Science
551ac8ea585a4afabbfdcc1289e06ab3,SS3 Class D,Nonso,Ɗanjuma,Female,2010-03-17,Ebonyi,Unactive,None,Art
6090d6978b1e4b9d834b9fbb8d4a75b8,SS3 Class D,Onyekachi,Ayomide,Female,2007-11-21,Delta,Slightly active,None,Science
de9e37575260401eaecf67d2749176f4,SS2 Class F,Nnamdi,Okoro,Female,2007-09-28,Jigawa,Unactive,None,Art
3d225c30b28f41debb140bc3304b8590,SS2 Class C,Chibueze,Oluwaseyi,Female,2007-08-02,Benue,Highly active,None,Science
db23aa8c3bca4f85a20a60ac9261549d,SS3 Class F,Kyauta,Rabiu,Male,2009-03-29,Ebonyi,Unactive,Dyslexia,Art
517400f80b2c482aa9288e92c68a152f,SS2 Class B,Onyekachi,Udo,Female,2006-11-26,Kebbi,Troublesome,None,Science
e9d68f23b4894070b914f8a8bea4ff31,SS2 Class C,Oghenekevwe,Oghenekaro,Female,2007-04-27,Osun,Troublesome,None,Science
fd08b32c62d64e93a1985d54cfb87e6f,SS3 Class C,Dada,Adedayo,Female,2007-11-04,Plateau,Slightly active,None,Art
a6eab79ed21c42f88ada4f80a9e782d4,SS2 Class B,Chinonso,Emem,Male,2009-10-29,Delta,Troublesome,None,Art
f6febc0e7ecd4bafa6f05fcffb16e5db,SS3 Class F,Chidiebele,Olayinka,Male,2008-11-06,Adamawa,Unactive,None,Science
f72169bb80964718a051acef097a1e10,SS2 Class B,Ahmadu,Chukwuebuka,Male,2008-09-19,Ogun,Highly active,None,Science
19b17e80dea44e1794fd9ad39716108e,SS3 Class A,Ndidi,Ekenedilichukwu,Male,2007-10-15,Abia,Troublesome,Ulcer,Art
1986b4b270b74868985480f0dfcaf0b7,SS1 Class F,Abiola,Babatunde,Female,2008-12-04,Akwa Ibom,Troublesome,None,Science
03edd1f874f94d17a912b4bf86a4bae4,SS2 Class C,Uduak,Efe,Male,2007-04-03,Edo,Unactive,None,Science
def5768968f44bcea4e75e8eb8f21423,SS1 Class C,Ɗanjuma,Babatunde,Male,2008-09-07,Cross River,Slightly active,None,Science
1327f1bc2784478fb84f16b3a79fbfaf,SS1 Class F,Okorie,Okoro,Male,2007-04-19,Bauchi,Unactive,None,Science
43d88870f81d4aa188120a8e78308930,SS1 Class A,Chisom,Ndubuisi,Male,2008-06-08,Taraba,Highly active,None,Art
65c17795b15546bc9f8ded9756abf2f1,SS2 Class D,Efemena,Ikechukwu,Male,2007-03-10,Taraba,Highly active,None,Science
541cdfcdda0d4a5f948f8b74a65bb1f2,SS3 Class C,Olukayode,Shehu,Female,2007-12-19,Bayelsa,Active,None,Science
889b78d5dbfd497eaca2b148da330aa1,SS1 Class C,Ekene,Chisom,Male,2009-07-16,Abia,Troublesome,None,Art
a075e92751104492b4427e0b61484bb3,SS3 Class A,Ayotunde,Chibuike,Female,2008-09-08,Gombe,Troublesome,None,Science
7cea2045c268483ea32f2e63b7fddd71,SS2 Class F,Umaru,Emeka,Male,2009-01-24,Edo,Slightly active,None,Science
9e11d2cd09304ef68a80068ddf547e50,SS1 Class D,Oluwasegun,Chikelu,Female,2008-01-14,Sokoto,Unactive,None,Science
af34cf65a19344b2bc19e71d118405ad,SS3 Class F,Chisom,Efemena,Male,2007-12-10,Gombe,Unactive,Dyslexia,Science
3a3c8a71ff574e2b8991ab9bebc2026f,SS1 Class E,Iniobong,Ifiok,Male,2010-06-04,Kebbi,Highly active,None,Art
fa7457616f1841089723199dbf2c14a0,SS3 Class C,Olukayode,Ahmadu,Male,2007-10-09,Nasarawa,Troublesome,None,Science
b4323070a23d4c2f82a796891933918c,SS2 Class F,Nnamdi,Olamilekan,Male,2008-08-06,Plateau,Highly active,None,Science
2a96e1e271944ae299bad7aedf615a5c,SS2 Class C,Adebowale,Nonso,Male,2008-08-09,Cross River,Troublesome,None,Science
0769165fe7464cb98ca9cf07b1aa0f6a,SS2 Class C,Chidubem,Ayo,Male,2010-03-21,Adamawa,Troublesome,None,Art
0e5dd462cbd04ef2930a37df0bc61066,SS2 Class B,Ɗanlami,Adekunle,Male,2008-09-30,Kwara,Active,Dyslexia,Art
6e417d475ff545ea9bc440f14b1a269b,SS1 Class D,Oyibo,Eniola,Female,2010-09-17,Katsina,Troublesome,None,Art
697c392387fa441abe83b91f25440fe0,SS3 Class F,Ugochukwu,Ɗanjuma,Female,2007-11-05,Plateau,Highly active,None,Science
2e183554cae24e66ae8a781390e0a95b,SS1 Class A,Ejiroghene,Alhaji,Male,2008-08-06,Katsina,Highly active,None,Art
9c07a75114374509acd1586a2b840c67,SS2 Class B,Adisa,Inyene,Female,2008-07-23,Oyo,Troublesome,Dyslexia,Art
aee1e86b9ea546aaa1ee6c5bdeef580f,SS3 Class E,Ɗanlami,Chidubem,Female,2008-02-17,FCT,Active,Dyslexia,Art
9549c931e9af499dbf671eec3da70577,SS3 Class B,Haruna,Temitope,Female,2009-04-05,Ebonyi,Active,None,Science
a34db7c5760d4bbbbb70b3a124a35cf2,SS3 Class C,Olufemi,Chigozie,Male,2010-01-05,Gombe,Highly active,None,Art
aab612c9415d474ab5a669814104a8b5,SS3 Class E,Lanre,Adewale,Male,2007-12-24,Adamawa,Troublesome,None,Art
771ad655cdfc4ee0a61ede900267deb3,SS1 Class C,Chisom,Onyeka,Male,2008-07-29,Kaduna,Unactive,None,Art
8beddb12ad77482f89a23a89e6b5a92c,SS1 Class D,Chidubem,Ndubuisi,Female,2010-09-10,Ondo,Unactive,Dyslexia,Science
f1faf665711543f392e89d1028711733,SS2 Class A,Uzochi,Ekene,Male,2006-12-08,Katsina,Highly active,None,Art
4c955f6a966b4964bcd6bdca5876fd09,SS2 Class E,Umukoro,Enyinnaya,Female,2009-12-08,Bauchi,Slightly active,None,Science
b0b862ef6c9f42b9b6478986a3917c99,SS3 Class F,Kelechi,Shehu,Female,2009-06-02,Delta,Troublesome,Dyslexia,Art
4d57d880d865469ab4f3310340066ff2,SS3 Class A,Eseoghene,Chike,Female,2007-11-05,Niger,Slightly active,Dyslexia,Science
da743152627b41a1bfd6f23232ffe294,SS2 Class C,Uduakobong,Olumide,Female,2008-12-03,Kaduna,Unactive,Sickle Cell,Science
61a117293cb943509b4da0fe7bb38605,SS1 Class B,Chukwuemeka,Umar,Male,2008-02-04,Rivers,Highly active,None,Art
4bbe4aff93264ffd9be4bf5192698698,SS1 Class B,Ime,Ademola,Male,2008-01-10,Plateau,Unactive,None,Art
059dd55d4b944e30b303f438fe2110d0,SS1 Class E,Akpofure,Aliyu,Female,2007-04-04,Enugu,Highly active,Asthma,Art
6553867da8814fd3947d577bfa5a91ca,SS2 Class C,Dayo,Chijindum,Female,2008-07-06,Enugu,Unactive,Dyslexia,Art
dd750e9890e0495f8212b554464458b4,SS3 Class D,Udo,Oluwasegun,Male,2009-02-04,Ebonyi,Highly active,None,Science
f93e08d5bea24dfe873f6e1baf908e3c,SS1 Class D,Idowu,Chinweike,Male,2008-05-17,Plateau,Slightly active,None,Art
bec39a379b3d44bda91e314e0c8e29e3,SS3 Class F,Oluwaseyi,Oluwaseyi,Female,2007-05-10,Rivers,Troublesome,Sickle Cell,Science
e726be23e77648869534ee1d7f2984f5,SS2 Class B,Femi,Onyeka,Female,2008-10-18,Abia,Active,None,Art
3ae909fecc8248da8696f5e64944051b,SS2 Class F,Ɗanladi,Chinonso,Male,2007-08-17,Katsina,Unactive,None,Art
3810ae665a3144cc8d4b69a99b689c88,SS3 Class B,Ndubuisi,Ɗanjuma,Female,2010-05-14,Kebbi,Troublesome,Dyslexia,Art
402913ec9ef2493eb0ac7d7ba2f963a3,SS1 Class F,Chidiebere,Segun,Female,2008-12-22,Ondo,Unactive,None,Science
c478f6f1b88e4318816d83edad81f8bd,SS1 Class E,Ifiok,Usman,Female,2008-07-18,Delta,Highly active,None,Art
2303f6c6d69d42f1ae4c84ffa8c01f05,SS3 Class A,Nonso,Femi,Male,2008-11-11,Delta,Troublesome,None,Science
a0a11839e745470498dfbc3ca0d4de3d,SS2 Class A,Obi,Enitan,Female,2008-04-13,Benue,Active,None,Art
c9e260744f1649a08a17991ea5769411,SS2 Class D,Folami,Olanrewaju,Female,2009-10-12,Ekiti,Troublesome,Dyslexia,Art
5d678bb1945e42e4888a93ec70d9c9f8,SS2 Class C,Fumnanya,Babatunde,Male,2006-12-13,Niger,Active,None,Art
e8dd5e5a17124b16a1a4344fbb7bee03,SS1 Class A,Ekwueme,Abioye,Female,2006-10-16,Gombe,Active,Dyslexia,Art
6a5e6920bf5a47e693a3dd5a4b8c5bdc,SS2 Class B,Chidiebube,Ikenna,Male,2008-06-13,Niger,Slightly active,Dyslexia,Science
c958e75e21d54971b36749b52cf6bf75,SS2 Class D,Alaba,Chukwuebuka,Female,2009-02-12,Katsina,Active,Dyslexia,Science
5da8d6d2f8b34a8ba05fb8bc8a16a06c,SS3 Class D,Ifeanyi,Ugochukwu,Male,2007-12-21,Edo,Slightly active,Dyslexia,Science
45c45a3ee9da484a80759f1f87e5f0fe,SS1 Class C,Ogochukwu,Umukoro,Male,2009-05-19,Kogi,Unactive,None,Science
e9ff1cae41c84a8caa1f955ad499da99,SS3 Class E,Chi,Abidemi,Female,2007-11-05,Kaduna,Active,Ulcer,Art
f7a67b947b5a411ab1b64afed31edf1a,SS3 Class A,Chikere,Chukwuebuka,Female,2008-08-05,Jigawa,Unactive,None,Art
ded255d0bf1e43668b8e63d4ce7607ad,SS2 Class E,Efemena,Adetokunbo,Female,2009-05-14,Kebbi,Unactive,Dyslexia,Art
77e490c71d7b43138de22f1c56b60afc,SS1 Class E,Oni,Toyin,Female,2009-07-13,Kano,Active,None,Science
c1101266240846dc9346d1a9f6802cdb,SS2 Class D,Chike,Akuchi,Female,2008-09-15,Abia,Active,Sickle Cell,Art
ad238d36dc324c97b9c1e262f76c8ede,SS2 Class F,Ahmadu,Balarabe,Male,2008-05-28,Jigawa,Highly active,None,Science
65bcc272fadd4ea3aca5e2fdb966442a,SS1 Class B,Olusegun,Chukwuma,Female,2010-06-14,Ogun,Highly active,None,Science
8eac0a33cdf944a79882b5c1f79efd70,SS2 Class A,Chidike,Jatau,Male,2007-09-21,Taraba,Active,None,Science
6502d6a2ca6a4224971e16cc5da36f1b,SS3 Class C,Ekundayo,Abidemi,Female,2008-12-09,Gombe,Active,Ulcer,Science
1fa382e8895c4d9983b38eb403902c5d,SS2 Class E,Dada,Chinwendu,Female,2006-12-31,FCT,Troublesome,None,Art
bfbf397bac3e4b0d9e5ba13d746cdb77,SS3 Class F,Chidiebube,Chidiebere,Female,2007-01-03,Edo,Slightly active,None,Science
618ae30595a54afa831d029fac1e86d8,SS2 Class C,Itoro,Rabiu,Male,2008-04-24,Bayelsa,Unactive,None,Art
5f18e583f0b6483fa377f6f1d289f0ab,SS1 Class D,Ayuba,Eniola,Male,2008-03-16,Yobe,Troublesome,None,Art
78b2b5493bdb409eacc216a01bbc91f7,SS3 Class F,Mamman,Oluwasegun,Female,2008-01-11,Yobe,Slightly active,None,Art
f1738856e25d46eb9e9a9f83066803ee,SS3 Class E,Mamman,Olayinka,Female,2007-05-10,Kaduna,Highly active,None,Science
9c2e58deea4e461793f8382b8fb864e4,SS1 Class B,Chinonso,Ɗanlami,Male,2008-08-16,Edo,Slightly active,None,Science
a2a9d4d8102e4de5a5cc8bf738ab854c,SS1 Class B,Abdullahi,Ejiro,Female,2007-09-19,Kano,Highly active,None,Science
b379cb1ee8cd40ccb6da3ca0d2e82f38,SS1 Class C,Olujimi,Azubuike,Male,2008-05-20,Enugu,Unactive,Sickle Cell,Art
1dde7969688643dba6348e784d5c55c7,SS1 Class A,Lekan,Olumide,Female,2009-01-03,Akwa Ibom,Slightly active,Asthma,Science
0986bbebf23e423d8b9bd93423c86d30,SS1 Class A,Oluwasegun,Efemena,Female,2008-12-06,Yobe,Highly active,None,Art
1dba12677e1c45a1bef518a64dead645,SS3 Class F,Segun,Ndidi,Female,2010-06-05,Borno,Troublesome,None,Science
899ca782e3234d1abc1bdacc18e19331,SS2 Class A,Bello,Chijindum,Female,2007-07-25,Enugu,Highly active,None,Science
5efa9c5b74214f46a37e4b0122bae10e,SS1 Class D,Ogochukwu,Lekan,Male,2006-12-23,Gombe,Highly active,None,Art
b24cc64fbe3e4e57b30a9e32aba4fc03,SS1 Class E,Femi,Uduakobong,Male,2010-04-22,Sokoto,Slightly active,None,Science
965befdf6b4b44118a4a0e2df22b5b98,SS2 Class B,Chukwuebuka,Chigozie,Female,2008-01-24,Bauchi,Unactive,None,Art
e2aa7a5d278e400dba0266efbe055787,SS2 Class B,Chidi,Ikenna,Female,2009-03-31,Delta,Slightly active,None,Art
d56ce8ea19594b5aa7a8f6366a35df59,SS3 Class A,Aminu,Chibueze,Female,2009-03-01,Adamawa,Troublesome,Dyslexia,Science
f065c817687a48509d9b62317d45d8ef,SS3 Class A,Idowu,Chidiebele,Female,2010-05-29,Kaduna,Highly active,Dyslexia,Art
b0b63bcf08604833879d0cdaf396ea37,SS1 Class C,Ndubuisi,Chinwendu,Male,2007-12-14,Ogun,Troublesome,Dyslexia,Art
